QikProp_.stars	QikProp_.amine	QikProp_.amidine	QikProp_.acid	QikProp_.amide	QikProp_.rotor	QikProp_.rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip.2.V	QikProp_ACxDN..5.SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo.w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP.eV.	QikProp_EA.eV.	QikProp_.metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_.NandO	QikProp_RuleOfFive	QikProp_.ringatoms	QikProp_.in34	QikProp_.in56	QikProp_.noncon	QikProp_.nonHatm	QikProp_RuleOfThree	QikProp_ACxDN..5.SAxSASA.MW	Class
0	0	0	0	0	8	0	-1	492.695	8.258	761.242	645.961	98.033	17.248	0	1479.66	2	7.85	0.0460879	0.0145835	0.8249295	48.09	13.153	23.263	11.232	4.514	-5.885	-6.018	-4.447	1164.8	-0.879	583.391	-2.497	9.985	-0.008	5	0.737	3	100	0	0	81.267	6	0	22	4	17	16	35	1	0.0225323	H
0	0	0	0	0	10	0	-2	478.668	4.683	738.234	578.656	140.909	18.668	0	1428.47	4	8.6	0.0153498	0.0232989	0.8309062	44.771	13.455	25.144	14.705	3.307	-4.798	-5.419	-4.357	456.726	-1.4	212.069	-3.091	10.136	0.123	6	0.311	3	93.91	0	0	97.984	6	0	17	0	17	14	34	0	0.0359331	H
0	0	0	0	0	10	0	-2	478.668	5.037	727.294	548.381	163.131	15.781	0	1410.738	4	8.6	0.017987	0.0236493	0.8364107	44.033	13.424	25.044	14.81	3.049	-4.626	-5.419	-4.254	281.145	-1.594	125.519	-3.51	10.264	0.312	7	0.275	3	88.632	0	0	102.134	6	0	17	0	17	14	34	1	0.035933	H
0	0	0	0	0	8	0	-1	492.695	8.258	761.242	645.961	98.033	17.248	0	1479.66	2	7.85	0.0460879	0.0145835	0.8249295	48.09	13.153	23.263	11.232	4.514	-5.885	-6.018	-4.447	1164.8	-0.879	583.391	-2.497	9.985	-0.008	5	0.737	3	100	0	0	81.267	6	0	22	4	17	16	35	1	0.0225323	H
0	0	0	0	0	10	0	-2	478.668	4.683	738.234	578.656	140.909	18.668	0	1428.47	4	8.6	0.0153498	0.0232989	0.8309062	44.771	13.455	25.144	14.705	3.307	-4.798	-5.419	-4.357	456.726	-1.4	212.069	-3.091	10.136	0.123	6	0.311	3	93.91	0	0	97.984	6	0	17	0	17	14	34	0	0.0359331	H
0	0	0	0	0	10	0	-2	478.668	5.037	727.294	548.381	163.131	15.781	0	1410.738	4	8.6	0.017987	0.0236493	0.8364107	44.033	13.424	25.044	14.81	3.049	-4.626	-5.419	-4.254	281.145	-1.594	125.519	-3.51	10.264	0.312	7	0.275	3	88.632	0	0	102.134	6	0	17	0	17	14	34	1	0.035933	H
0	0	0	0	0	8	0	-1	492.695	8.258	761.242	645.961	98.033	17.248	0	1479.66	2	7.85	0.0460879	0.0145835	0.8249295	48.09	13.153	23.263	11.232	4.514	-5.885	-6.018	-4.447	1164.8	-0.879	583.391	-2.497	9.985	-0.008	5	0.737	3	100	0	0	81.267	6	0	22	4	17	16	35	1	0.0225323	H
0	0	0	0	0	10	0	-2	478.668	4.683	738.234	578.656	140.909	18.668	0	1428.47	4	8.6	0.0153498	0.0232989	0.8309062	44.771	13.455	25.144	14.705	3.307	-4.798	-5.419	-4.357	456.726	-1.4	212.069	-3.091	10.136	0.123	6	0.311	3	93.91	0	0	97.984	6	0	17	0	17	14	34	0	0.0359331	H
0	0	0	0	0	10	0	-2	478.668	5.037	727.294	548.381	163.131	15.781	0	1410.738	4	8.6	0.017987	0.0236493	0.8364107	44.033	13.424	25.044	14.81	3.049	-4.626	-5.419	-4.254	281.145	-1.594	125.519	-3.51	10.264	0.312	7	0.275	3	88.632	0	0	102.134	6	0	17	0	17	14	34	1	0.035933	H
0	0	0	0	0	8	0	-1	492.695	8.258	761.242	645.961	98.033	17.248	0	1479.66	2	7.85	0.0460879	0.0145835	0.8249295	48.09	13.153	23.263	11.232	4.514	-5.885	-6.018	-4.447	1164.8	-0.879	583.391	-2.497	9.985	-0.008	5	0.737	3	100	0	0	81.267	6	0	22	4	17	16	35	1	0.0225323	H
0	0	0	0	0	10	0	-2	478.668	4.683	738.234	578.656	140.909	18.668	0	1428.47	4	8.6	0.0153498	0.0232989	0.8309062	44.771	13.455	25.144	14.705	3.307	-4.798	-5.419	-4.357	456.726	-1.4	212.069	-3.091	10.136	0.123	6	0.311	3	93.91	0	0	97.984	6	0	17	0	17	14	34	0	0.0359331	H
0	0	0	0	0	10	0	-2	478.668	5.037	727.294	548.381	163.131	15.781	0	1410.738	4	8.6	0.017987	0.0236493	0.8364107	44.033	13.424	25.044	14.81	3.049	-4.626	-5.419	-4.254	281.145	-1.594	125.519	-3.51	10.264	0.312	7	0.275	3	88.632	0	0	102.134	6	0	17	0	17	14	34	1	0.035933	H
0	0	0	0	0	8	0	-1	492.695	8.258	761.242	645.961	98.033	17.248	0	1479.66	2	7.85	0.0460879	0.0145835	0.8249295	48.09	13.153	23.263	11.232	4.514	-5.885	-6.018	-4.447	1164.8	-0.879	583.391	-2.497	9.985	-0.008	5	0.737	3	100	0	0	81.267	6	0	22	4	17	16	35	1	0.0225323	H
0	0	0	0	0	10	0	-2	478.668	4.683	738.234	578.656	140.909	18.668	0	1428.47	4	8.6	0.0153498	0.0232989	0.8309062	44.771	13.455	25.144	14.705	3.307	-4.798	-5.419	-4.357	456.726	-1.4	212.069	-3.091	10.136	0.123	6	0.311	3	93.91	0	0	97.984	6	0	17	0	17	14	34	0	0.0359331	H
0	0	0	0	0	10	0	-2	478.668	5.037	727.294	548.381	163.131	15.781	0	1410.738	4	8.6	0.017987	0.0236493	0.8364107	44.033	13.424	25.044	14.81	3.049	-4.626	-5.419	-4.254	281.145	-1.594	125.519	-3.51	10.264	0.312	7	0.275	3	88.632	0	0	102.134	6	0	17	0	17	14	34	1	0.035933	H
0	0	0	0	0	8	0	-1	492.695	8.258	761.242	645.961	98.033	17.248	0	1479.66	2	7.85	0.0460879	0.0145835	0.8249295	48.09	13.153	23.263	11.232	4.514	-5.885	-6.018	-4.447	1164.8	-0.879	583.391	-2.497	9.985	-0.008	5	0.737	3	100	0	0	81.267	6	0	22	4	17	16	35	1	0.0225323	H
0	0	0	1	0	7	0	-1	482.702	3.796	727.764	554.94	118.201	54.623	0	1449.357	2	5.7	0.0099397	0.0110764	0.8510555	47.876	13.232	21.827	9.646	5.628	-6.188	-6.919	-2.395	189.934	-0.946	104.482	-2.833	9.248	-0.124	7	0.953	3	87.723	0	0	79.457	4	1	17	0	17	12	35	2	0.0166998	M
0	0	0	0	0	10	0	-2	464.641	6.271	719.353	518.265	185.309	15.779	0	1375.569	5	8.6	0.0285916	0.0267326	0.8315297	42.626	13.508	26.224	16.406	2.503	-4.382	-5.048	-4.333	173.226	-1.826	74.367	-3.919	10.372	0.235	7	0.122	2	81.67	0	0	109.337	6	0	17	0	17	14	33	1	0.0413872	H
0	1	0	0	0	8	0	0	266.339	4.538	593.823	340.251	107.95	145.622	0	976.581	3	6.45	0.021084	0.0188132	0.801642	29.183	9.635	17.001	11.855	1.751	-2.247	-1.46	-6.162	233.945	-0.64	113.845	-4.291	8.651	-0.148	3	-0.35	3	79.602	0	0	79.062	5	0	6	0	6	0	19	0	0.0419455	M
3	0	0	0	0	8	0	-2	481.51	11.309	846.701	131.87	221.348	493.483	0	1485.458	2	9.25	0.0860899	0.0154499	0.7436039	52.87	17.918	27.213	16.895	3.613	-6.858	-6.881	-8.034	78.859	-2.587	31.767	-3.092	8.863	1.123	2	0.417	1	82.05	0	0	137.947	9	0	27	0	27	0	36	1	0.0271675	H
0	0	0	1	0	2	0	-1	255.273	4.41	481.812	128.163	115.114	238.535	0	811.734	1	3.5	0.0239637	0.0072642	0.8734336	27.325	8.481	12.478	7.755	2.89	-3.621	-3.775	-2.91	203.176	-0.563	112.378	-2.609	8.99	0.18	3	-0.078	3	85.176	0	0	65.876	4	0	14	0	14	1	19	0	0.0137107	H
0	0	0	1	0	13	1	-2	424.533	3.057	710.541	420.656	225.425	64.46	0	1334.383	3	8.1	0.0070016	0.019745	0.8249531	39.516	13.323	21.794	12.905	3.063	-4.093	-4.735	-2.864	18.272	-2.428	8.318	-4.199	9.074	-0.131	7	-0.086	2	67.464	0	0	133.928	7	0	10	0	10	6	30	2	0.0330472	M
0	0	0	0	0	4	0	-1	417.851	4.913	652.835	294.445	103.028	191.16	64.202	1160.83	2	8	0.0207948	0.0173301	0.8182275	39.56	11.978	20.62	13.241	2.897	-5.043	-5.488	-5.385	1044.451	-0.546	1165.376	-2.361	8.344	0.728	3	0.06	3	100	0	0	95.392	9	0	21	0	21	4	29	0	0.0270759	M
0	0	0	0	0	5	0	-2	360.449	9.003	550.123	288.181	178.441	83.501	0	1037.216	3	8.15	0.0781407	0.0256601	0.9007787	32.942	10.573	20.715	14.143	1.595	-3.173	-3.532	-3.536	201.254	-1.204	87.454	-4.034	10.091	0.517	4	-0.205	3	77.515	0	0	101.642	5	0	17	0	17	12	26	0	0.0391629	M
1	0	0	0	0	4	1	-2	358.433	12.55	542.15	292.643	173.012	76.495	0	1023.679	2	8.45	0.1538559	0.0220421	0.9060559	32.976	10.162	20.478	13.091	1.446	-3.414	-3.478	-3.417	226.582	-1.083	99.409	-4.055	10.028	0.292	5	-0.254	3	77.568	0	0	105.058	5	0	17	0	17	11	26	0	0.0333399	M
0	1	0	0	0	7	0	0	259.35	1.597	529.127	264.091	80.658	184.379	0	909.189	3	3.75	0.0028049	0.0122753	0.8577767	27.498	9.199	14.84	9.339	2.057	-2.394	-2.389	-5.439	424.541	-0.191	216.798	-3.747	7.945	0.454	7	-0.065	3	86.022	0	0	55.892	4	0	10	0	10	0	19	1	0.0250441	H
2	1	0	0	0	4	0	2	284.418	2.815	543.508	213.582	6.066	286.152	37.707	948.255	0	2.5	0.0083553	0	0.858834	31.96	9.361	11.537	4.608	4.679	-4.051	-3.744	-5.907	2164.088	0.759	2028.539	-2.302	7.739	0.211	6	0.532	3	100	0	0	8.029	2	0	14	0	14	0	20	0	0	H
3	1	0	0	0	3	0	2	284.418	3.003	506.967	193.563	0.652	278.775	33.976	915.345	0	2.5	0.0098494	0	0.8993087	31.214	9.129	11.383	4.652	4.765	-3.933	-3.744	-5.217	2435.643	0.859	2199.041	-2.324	7.573	0.104	6	0.479	3	100	0	0	5.779	2	0	14	0	14	0	20	0	0	H
0	1	0	0	0	12	0	1	341.449	5.207	718.873	300.638	77.969	340.267	0	1233.563	2	5.95	0.021982	0.0117052	0.773785	38.758	13.186	18.609	10.437	3.696	-3.918	-3.428	-7.541	450.219	-0.629	231.005	-2.668	9.211	0.52	5	0.236	3	96.081	0	0	65.046	4	0	12	0	12	0	25	0	0.0246437	H
2	0	0	0	0	3	0	1	178.274	1.704	434.288	317.849	31.659	84.78	0	717.784	1	0.75	0.0040461	0.001727	0.8927235	21.455	5.989	8.001	3.098	3.27	-3.228	-2.768	-3.672	4962.27	0.118	2794.462	-1.516	9.046	-0.341	5	0.264	3	100	0	0	18.216	1	0	6	0	6	0	13	0	0.00420709	H
0	1	0	0	0	8	2	1	327.422	3.811	662.903	386.272	23.361	253.269	0	1159.158	1	4.25	0.0125328	0.0064112	0.8050268	37.517	11.166	15.512	7.082	4.38	-4.271	-3.524	-6.621	1483.421	0.24	838.197	-2.352	8.426	0.264	2	0.6	3	100	0	0	48.238	4	0	13	3	10	3	24	0	0.0129802	H
0	0	0	0	0	6	1	-2	212.202	5.341	456.062	174.165	195.11	86.787	0	725.289	3	4.25	0.0393301	0.0161408	0.8560159	19.848	7.426	13.342	9.991	0.525	-2.066	-2.201	-4.276	139.852	-1.573	59.009	-4.234	9.228	0.481	3	-0.522	3	68.421	0	0	99.936	5	0	6	0	6	0	15	0	0.0346896	L
0	0	0	0	0	4	1	0	180.203	4.014	434.497	174.169	102.417	157.911	0	683.406	1	2.75	0.023572	0.0063292	0.8635697	20.136	6.424	9.247	5.826	2.198	-2.461	-2.152	-4.493	1058.471	-0.593	526.048	-2.467	9.498	0.35	1	-0.214	3	93.953	0	0	57.44	3	0	6	0	6	0	13	0	0.0152607	H
0	0	0	0	0	2	0	0	170.229	7.072	372.738	169.168	93.42	28.942	81.209	584.787	2	3	0.0855227	0.0113824	0.9073177	16.241	5.56	10.632	6.92	0.689	-2.137	-1.856	-3.17	1288.248	-0.114	1811.787	-2.947	9.057	1.411	1	-0.448	3	86.642	0	0	64.275	3	0	6	0	6	0	11	0	0.0249232	H
0	0	0	0	0	6	2	-2	530.657	10.938	765.014	461.998	201.741	101.275	0	1487.112	4	11.75	0.08045	0.0307184	0.8236155	50.475	15	30.298	19.73	2.16	-5.049	-5.597	-4.869	121.001	-1.781	50.461	-4.305	9.338	0.698	7	0.13	2	63.913	0	0	128.106	8	1	29	0	29	20	38	1	0.0442847	M
2	0	0	0	0	3	0	-1	138.123	4.159	322.248	18.796	176.278	127.175	0	488.014	2	3.5	0.0354492	0.01536	0.9302427	12.665	5.442	9.139	8.274	-0.24	-0.791	-1.21	-3.267	210.987	-0.975	92.035	-4.032	9.364	0.585	2	-0.732	2	67.139	0	0	80.359	3	0	6	0	6	0	10	0	0.0358357	M
0	1	0	0	0	1	0	1	350.416	5.588	524.813	290.136	82.465	152.213	0	972.603	1	8.4	0.0321043	0.0160057	0.9045873	33.581	9.36	17.29	12.096	1.04	-1.58	-2.434	-4.528	408.118	0.23	207.747	-4.47	8.504	-0.115	6	-0.338	3	79.764	0	0	61.19	5	0	24	0	21	12	26	0	0.0239715	H
1	0	0	0	0	8	0	-2	416.384	9.289	646.551	91.714	280.442	274.395	0	1152.595	6	12.5	0.0748681	0.0473569	0.8222682	37.457	14.193	29.447	24.384	-0.591	-2.946	-3.68	-5.716	21.701	-2.684	7.875	-4.953	8.836	0.331	9	-0.774	2	34.446	0	0	159.128	9	1	22	0	22	5	30	2	0.0735346	L
6	2	0	0	0	5	0	0	88.152	0	300.783	172.55	128.234	0	0	438.348	4	2	0	0.0132986	0.9278069	8.178	4.066	8.668	8.041	-1.37	2	1.79	-4.152	37.468	0.066	17.394	-7.528	9.389	-2.856	4	-1.019	2	47.087	0	0	54.449	2	0	0	0	0	0	6	0	0.0453761	H
0	0	0	0	0	5	0	-1	169.18	3.706	371.705	166.792	149.448	55.465	0	588.459	3	5.15	0.0233364	0.0239977	0.9136454	14.715	5.897	11.691	10.371	-0.178	-0.944	-1.312	-3.194	379.043	-0.931	173.365	-3.598	9.272	-0.013	5	-0.777	2	72.055	0	0	74.53	4	0	6	0	6	0	12	0	0.0527253	H
0	1	0	0	0	7	0	1	285.388	2.501	561.021	293.387	11.196	256.438	0	988.977	0	4.25	0.0063238	0	0.8556769	31.379	9.304	11.941	5.532	3.273	-2.264	-2.833	-5.816	1934.751	0.438	1116.959	-2.213	8.25	-0.197	5	0.055	3	100	0	0	24.393	4	0	12	0	12	0	21	0	0	H
0	0	0	0	0	4	0	-1	248.714	2.928	463.679	101.121	145.643	145.26	71.655	775.543	4	3	0.0110571	0.01294	0.8804104	23.702	8.905	15.425	10.77	1.704	-2.781	-3.45	-4.16	411.879	-0.754	468.261	-3.308	8.361	0.157	1	-0.281	3	83.72	0	0	72.715	4	0	12	0	12	0	17	0	0.0241241	H
0	0	0	0	0	6	0	-2	318.239	11.523	514.576	0	314.658	199.918	0	867.758	5	6	0.1530072	0.0260728	0.8550302	26.63	10.987	21.921	16.367	-0.252	-2.448	-4.011	-4.831	10.28	-2.668	3.512	-6.038	8.617	1	6	-0.516	2	30.623	0	0	157.46	8	1	16	0	16	0	23	1	0.0421584	L
5	0	0	0	0	11	1	-2	464.382	16.633	696.735	128.409	377.617	190.708	0	1238.413	7	13.75	0.2234054	0.0522137	0.8004632	38.165	15.353	34.042	26.631	-1.495	-2.838	-4.032	-5.67	2.6	-4.029	0.795	-6.751	8.722	0.768	8	-0.961	1	0	0	0	208.824	12	2	22	0	22	5	33	2	0.0783388	L
0	0	0	0	0	5	0	-2	302.24	2.939	505.325	0	276.425	228.901	0	846.943	4	5.25	0.0101995	0.0207787	0.8567029	26.716	10.494	18.026	14.299	0.341	-2.701	-4.043	-4.942	23.69	-2.249	8.659	-5.328	8.836	0.92	5	-0.378	2	53.543	0	0	137.459	7	0	16	0	16	0	22	0	0.0347406	M
1	0	0	0	0	9	1	-2	448.382	3.677	660.349	146.315	317.551	196.484	0	1207.595	6	12.05	0.011194	0.0446981	0.8304989	38.271	14.421	28.691	23.476	-0.479	-3.015	-4.38	-5.212	9.651	-3.048	3.28	-5.816	8.773	0.767	7	-0.652	2	15.844	0	0	185.229	11	2	22	0	22	5	32	2	0.0658286	M
0	1	0	0	0	14	0	1	440.581	3.525	760.528	560.225	68.55	131.753	0	1404.874	1	6	0.0088459	0.0078893	0.7976421	42.338	12.959	17.966	7.198	4.482	-5.215	-6.446	-6.161	553.024	-0.6	288.514	-3.037	8.697	0.015	6	0.654	3	100	0	0	72.407	6	0	12	0	12	0	32	0	0.0136185	H
11	0	0	0	0	19	3	-2	504.441	4.45	687.043	320.538	366.504	0	0	1320.882	11	25.3	0.0149902	0.122133	0.8474042	34.508	15.535	41.549	40.705	-4.826	-0.418	0.022	-4.001	3.314	-3.984	1.033	-6.45	9.607	-2.419	11	-1.857	1	0	0	0	246.958	16	3	17	0	17	14	34	2	0.166344	L
0	1	0	0	0	8	0	0	473.586	4.975	807.745	279.332	134.093	355.612	38.707	1455.229	2	6.25	0.0170094	0.0109426	0.7688564	50.344	16.121	23.426	12.328	4.74	-6.189	-6.523	-7.694	132.19	-0.937	100.089	-4.033	8.703	0.731	5	0.936	3	92.664	0	0	76.822	5	0	27	0	27	5	34	1	0.0186636	M
0	0	0	1	0	5	0	-2	370.791	6.445	614.366	31.793	198.738	312.188	71.647	1075.223	2.25	6.25	0.0386366	0.0152596	0.8261718	36.647	12.798	19.945	13.047	3.047	-4.72	-5.164	-4.026	32.724	-1.503	38.549	-3.602	9.102	1.05	2	-0.06	2	71.901	0	0	121.177	6	0	16	0	16	0	26	0	0.0252837	L
18	0	0	0	0	26	4	-2	967.023	8.109	1219.396	707.709	495.159	16.528	0	2500.883	14	37.7	0.0262949	0.1156806	0.7307171	77.395	28.421	68.11	58.037	-5.224	-1.293	-2.947	-5.968	0.2	-7.186	0.05	-8.091	9.757	-1.399	16	-2.88	1	0	0	0	345.817	23	3	40	0	40	35	67	2	0.145871	L
2	0	0	0	2	18	0	-2	630.841	9.884	961.41	576.547	157.78	227.083	0	1911.978	4.25	13.15	0.0510988	0.0281976	0.7748986	60.974	19.645	34.216	20.924	3.264	-5.255	-5.703	-3.509	242.601	-2.273	142.413	-1.899	9.329	0.221	6	-0.319	1	75.782	0	14.419	135.725	10	1	20	3	17	9	44	0	0.0429735	M
1	0	0	1	1	9	0	-2	452.592	7.054	813.554	503.45	110.324	199.779	0	1501.17	2	6.25	0.0331423	0.0108645	0.7793492	50.052	14.94	23.019	11.765	5.288	-6.786	-5.967	-2.873	181.455	-1.19	125.827	-1.985	9.135	0.224	4	0.541	1	85.375	0	11.875	83.799	6	1	18	0	18	5	33	1	0.0195294	H
0	1	0	0	0	8	2	1	608.687	5.397	929.169	689.751	79.847	159.572	0	1766.894	1	10.7	0.0164843	0.0115157	0.7606948	60.944	16.777	27.369	13.823	4.93	-6.45	-7.119	-6.891	432.127	-0.44	220.988	-3.723	7.955	0.679	8	0.86	1	77.065	0	0	114.961	11	2	27	0	27	11	44	2	0.0175789	M
1	0	0	0	0	6	0	-2	228.247	0.563	474.204	13.821	163.092	297.291	0	772.982	3	2.25	0.0004106	0.0082182	0.8589732	23.767	9.205	13.296	9.278	1.927	-2.665	-3.396	-5.232	281.386	-1.272	125.635	-2.902	8.576	0.616	3	-0.193	3	82.064	0	0	67.365	3	0	12	0	12	0	17	0	0.0170741	H
1	0	0	0	0	4	1	-1	344.369	9.126	590.927	95.173	140.469	355.286	0	1043.194	2.5	4.5	0.0798408	0.0120406	0.8417974	36.419	11.961	19.354	11.725	3.138	-4.607	-5.489	-5.786	461.144	-0.999	214.288	-2.473	7.419	1.201	2	0.333	3	92.995	0	0	86.88	5	0	20	0	20	0	26	0	0.0206613	L
1	0	0	0	0	9	0	-2	376.368	14.072	609.311	257.423	282.244	69.644	0	1076.672	5	12.3	0.1839094	0.0451389	0.8337741	31.821	11.82	27.071	21.032	-1.04	-2.362	-2.963	-4.554	20.863	-2.686	7.547	-5.612	8.674	1.581	6	-0.895	2	44.471	0	0	169.591	10	0	14	0	14	0	27	1	0.0730764	H
2	0	0	0	0	2	1	1	463.793	4.837	745.255	292.036	43.799	216.081	193.339	1331.249	1	5	0.0175748	0.0067091	0.7852954	47.902	14.106	20.787	9.297	6.23	-8.508	-7.716	-6.037	3806.778	0.444	10000	-1.373	9.365	1.038	1	1.166	1	100	0	0	51.997	5	1	23	0	23	5	30	1	0.0107807	H
0	1	0	0	0	3	0	1	410.49	8.722	725.265	434.902	92.074	151.586	46.703	1294.192	0	7.5	0.0587783	0	0.7918944	45.161	11.724	19.68	9.864	3.277	-4.53	-4.179	-6.348	330.872	-0.083	298.456	-4.457	8.981	0.767	5	0.241	3	91.232	46.703	0	68.88	6	0	25	0	25	9	30	0	0	M
10	0	0	0	2	18	0	-2	720.943	0.891	1079.605	469.554	91.55	436.257	82.243	2116.416	3.25	10.95	0.000375	0.0182848	0.7384158	71.153	23.276	34.716	19.386	6.546	-8.054	-9.344	-5.096	843.423	-1.439	1918.396	0.058	9.104	0.885	9	0.618	1	78.77	0	25.337	120.697	11	3	22	0	22	0	50	2	0.0273813	M
2	0	0	0	0	11	2	-2	572.567	14.119	803.43	226.185	114.164	463.082	0	1580.507	1	9.95	0.1261208	0.0123844	0.8167352	54.457	17.09	26.98	14.418	4.762	-5.278	-8.396	-6.706	818.998	-1.24	398.675	-0.936	8.869	1.26	8	0.43	3	94.014	0	0	126.53	10	1	26	0	26	0	42	1	0.0173779	H
0	0	0	0	0	2	0	-2	315.343	4.432	526.557	53.09	198.115	273.491	1.861	921.726	2	7.5	0.0213076	0.0201433	0.8698706	32.061	10.618	18.206	14.07	0.906	-3.144	-3.658	-4.942	130.972	-1.298	56.275	-4.015	9.828	1.217	1	-0.293	3	70.143	0	0	104.37	5	0	17	0	17	1	22	0	0.0336351	H
1	0	0	1	0	11	1	-2	360.32	7.063	637.891	60.209	329.129	248.552	0	1088.392	5	7	0.0458376	0.0245379	0.8021873	32.714	13.504	22.969	16.975	1.105	-3.294	-4.233	-4.111	1.898	-3.509	0.719	-5.654	8.995	0.873	6	-0.583	1	38.395	0	0	166.988	8	0	12	0	12	0	26	1	0.0434406	M
0	0	0	1	0	12	0	-2	481.538	9.464	762.613	375.42	221.372	118.5	47.32	1405.884	2	10.9	0.0637038	0.0202133	0.7958429	43.536	13.888	24.268	14.901	2.759	-4.431	-5.336	-3.593	19.963	-2.374	16.625	-4.03	8.96	0.672	4	-0.38	2	66.368	46.782	0	133.194	9	0	12	0	12	0	33	1	0.0320119	L
11	1	0	0	0	19	5	-1	837.056	4.187	1031.96	961.446	70.514	0	0	2271.958	5	24.25	0.0077148	0.0525453	0.8099079	72.57	20.094	44.355	29.7	2.124	-2.007	-4.471	-5.334	529.803	-0.9	275.442	-3.057	9.032	-1.082	10	-0.725	1	62.222	0	0	144.312	17	2	26	0	12	21	58	1	0.0647802	M
11	1	0	0	0	19	5	-1	837.056	4.187	1031.96	961.446	70.514	0	0	2271.958	5	24.25	0.0077148	0.0525453	0.8099079	72.57	20.094	44.355	29.7	2.124	-2.007	-4.471	-5.334	529.803	-0.9	275.442	-3.057	9.032	-1.082	10	-0.725	1	62.222	0	0	144.312	17	2	26	0	12	21	58	1	0.0647802	M
0	0	0	0	0	0	0	0	287.32	4.125	524.991	84.034	77.393	363.565	0	895.474	1	4	0.0190029	0.0076192	0.8558187	33.155	9.84	14.769	9.387	3.117	-4.431	-4.584	-5.599	1828.038	-0.141	949.565	-1.665	8.475	1.064	1	0.293	3	100	0	0	53.73	4	0	21	0	21	2	22	0	0.0139218	M
9	0	0	0	0	15	2	-2	610.524	8.616	843.255	239.297	419.048	184.91	0	1603.185	9	20.55	0.0463086	0.0731096	0.785589	50.14	19.482	42.508	35.971	-2.393	-2.689	-4.16	-5.883	1.052	-4.867	0.299	-7.151	8.59	0.477	10	-1.354	1	0	0	0	257.092	16	3	28	0	28	10	43	2	0.100979	L
5	1	0	1	0	10	0	-2	400.452	4.943	644.924	201.876	342.913	94.045	6.091	1141.775	7.8	12.6	0.021397	0.0545644	0.8191755	34.017	13.711	30.146	25.874	-3.436	-2.007	-1.814	-3.825	0.35	-3.033	0.138	-8.611	7.13	0.199	8	-1.098	1	0	0	0	185.628	11	2	14	0	14	4	27	2	0.0878754	M
2	0	0	0	3	19	2	-2	638.803	9.632	981.865	672.967	125.016	183.881	0	1924.396	0.5	11.5	0.0482075	0.0082819	0.7620376	60.416	18.519	27.297	14.234	3.94	-5.36	-5.963	-2.136	376.345	-2.017	308.591	-1.352	9.259	0.485	6	-0.377	1	70.197	0	29.496	148.275	11	2	17	0	17	10	46	0	0.0127296	M
6	0	0	0	3	15	3	-2	603.801	7.558	1066.555	866.376	151.511	48.668	0	2007.001	0.75	10.75	0.0284652	0.0087288	0.7214622	64.999	19.147	28.394	13.563	4.447	-8.242	-5.067	-2.148	247.641	-2.281	165.124	-2.7	9.362	0.583	6	0.207	1	69.914	0	20.766	149.586	11	2	6	3	3	5	43	1	0.0154186	M
0	0	0	0	2	10	2	-2	561.504	8.414	860.356	586.63	167.673	0	106.053	1630.805	0.75	9.25	0.0434135	0.009311	0.7787926	52.69	15.578	24.386	12.457	3.611	-6.477	-5.218	-2.363	176.195	-1.622	429.641	-3.65	9.623	0.531	4	0.075	1	75.328	0	20.083	146.475	10	1	10	7	3	9	37	1	0.0142666	M
0	0	0	0	3	10	2	-2	505.656	9.53	837.18	652.784	184.396	0	0	1594.355	1.75	8.75	0.0569634	0.0138264	0.7883812	51.231	14.779	24.838	13.263	2.371	-5.971	-3.693	-0.833	128.106	-2.017	75.987	-3.958	9.332	0.693	4	-0.208	2	65.591	0	17.55	146.781	10	1	9	6	3	8	36	1	0.0228914	L
0	1	0	0	0	8	0	-1	239.314	5.283	510.995	274.828	140.264	95.903	0	859.394	4	5.15	0.0324824	0.0201567	0.8554798	24.018	8.716	16.34	11.722	0.529	-1.22	-1.31	-5.054	115.526	-0.798	53.1	-5.061	9.08	-0.197	4	-0.469	2	66.963	0	0	74.491	4	0	6	0	6	0	17	0	0.0430396	L
3	0	0	1	0	2	0	-1	138.123	3.03	314.444	0	141.443	173.001	0	475.495	1	1.75	0.0193138	0.0055654	0.9369556	13.243	5.228	6.669	5.362	2.252	-1.594	-1.659	-1.57	114.338	-0.631	60.368	-3.325	9.395	0.596	1	-0.659	3	76.971	0	0	67.642	3	0	6	0	6	0	10	0	0.0126699	H
6	0	0	1	0	16	1	-2	494.454	5.228	825.222	66.616	413.597	345.009	0	1451.106	7	8.5	0.018835	0.0272519	0.7511507	44.941	18.968	30.858	21.96	1.789	-4.713	-6.383	-5.396	0.3	-5.288	0.098	-6.391	8.519	0.952	8	-0.395	1	15.109	0	0	207.294	10	1	18	0	18	0	36	2	0.0454822	L
